id,name,logo_path,parent_id,territory_id,official_name,code,gender,is_active,team_type
1854,Algeria U17 Women's National Team,user://assets/textures/territory_logo/6.webp,270,6,People's Democratic Republic of Algeria U17 Women's National Team,,1,1,1
1855,American Samoa U17 Women's National Team,user://assets/textures/territory_logo/7.webp,271,7,American Samoa U17 Women's National Team,,1,1,1
1856,Andorra U17 Women's National Team,user://assets/textures/territory_logo/8.webp,272,8,Principality of Andorra U17 Women's National Team,,1,1,1
1857,Angola U17 Women's National Team,user://assets/textures/territory_logo/9.webp,273,9,Republic of Angola U17 Women's National Team,,1,1,1
1858,Anguilla U17 Women's National Team,user://assets/textures/territory_logo/10.webp,274,10,Anguilla U17 Women's National Team,,1,1,1
1859,Antigua and Barbuda U17 Women's National Team,user://assets/textures/territory_logo/11.webp,275,11,Antigua and Barbuda U17 Women's National Team,,1,1,1
1860,Argentina U17 Women's National Team,user://assets/textures/territory_logo/12.webp,276,12,Argentine Republic U17 Women's National Team,,1,1,1
1861,Armenia U17 Women's National Team,user://assets/textures/territory_logo/13.webp,277,13,Republic of Armenia U17 Women's National Team,,1,1,1
1862,Aruba U17 Women's National Team,user://assets/textures/territory_logo/14.webp,278,14,Country of Aruba U17 Women's National Team,,1,1,1
1863,Ascension Island U17 Women's National Team,user://assets/textures/territory_logo/15.webp,279,15,Ascension Island U17 Women's National Team,,1,1,1
1864,Australia U17 Women's National Team,user://assets/textures/territory_logo/16.webp,280,16,Commonwealth of Australia U17 Women's National Team,,1,1,1
1865,Austria U17 Women's National Team,user://assets/textures/territory_logo/17.webp,281,17,Republic of Austria U17 Women's National Team,,1,1,1
1866,Azerbaijan U17 Women's National Team,user://assets/textures/territory_logo/18.webp,282,18,Republic of Azerbaijan U17 Women's National Team,,1,1,1
1867,Bahamas U17 Women's National Team,user://assets/textures/territory_logo/19.webp,283,19,Commonwealth of the Bahamas U17 Women's National Team,,1,1,1
1868,Bahrain U17 Women's National Team,user://assets/textures/territory_logo/20.webp,284,20,Kingdom of Bahrain U17 Women's National Team,,1,1,1
1869,Bangladesh U17 Women's National Team,user://assets/textures/territory_logo/21.webp,285,21,People's Republic of Bangladesh U17 Women's National Team,,1,1,1
1870,Barbados U17 Women's National Team,user://assets/textures/territory_logo/22.webp,286,22,Barbados U17 Women's National Team,,1,1,1
1871,Belarus U17 Women's National Team,user://assets/textures/territory_logo/23.webp,287,23,Republic of Belarus U17 Women's National Team,,1,1,1
1872,Belgium U17 Women's National Team,user://assets/textures/territory_logo/24.webp,288,24,Kingdom of Belgium U17 Women's National Team,,1,1,1
1873,Belize U17 Women's National Team,user://assets/textures/territory_logo/25.webp,289,25,Belize U17 Women's National Team,,1,1,1
1874,Benin U17 Women's National Team,user://assets/textures/territory_logo/26.webp,290,26,Republic of Benin U17 Women's National Team,,1,1,1
1875,Bermuda U17 Women's National Team,user://assets/textures/territory_logo/27.webp,291,27,Bermuda U17 Women's National Team,,1,1,1
1876,Bhutan U17 Women's National Team,user://assets/textures/territory_logo/28.webp,292,28,Kingdom of Bhutan U17 Women's National Team,,1,1,1
1877,Bolivia U17 Women's National Team,user://assets/textures/territory_logo/29.webp,293,29,Plurinational State of Bolivia U17 Women's National Team,,1,1,1
1878,Bonaire U17 Women's National Team,user://assets/textures/territory_logo/30.webp,294,30,Bonaire U17 Women's National Team,,1,1,1
1879,Bosnia and Herzegovina U17 Women's National Team,user://assets/textures/territory_logo/31.webp,295,31,Bosnia and Herzegovina U17 Women's National Team,,1,1,1
1880,Botswana U17 Women's National Team,user://assets/textures/territory_logo/32.webp,296,32,Republic of Botswana U17 Women's National Team,,1,1,1
1881,Brazil U17 Women's National Team,user://assets/textures/territory_logo/33.webp,297,33,Federative Republic of Brazil U17 Women's National Team,,1,1,1
1882,British Virgin Islands U17 Women's National Team,user://assets/textures/territory_logo/34.webp,298,34,Virgin Islands U17 Women's National Team,,1,1,1
1883,Brunei U17 Women's National Team,user://assets/textures/territory_logo/35.webp,299,35,Brunei Darussalam U17 Women's National Team,,1,1,1
1884,Bulgaria U17 Women's National Team,user://assets/textures/territory_logo/36.webp,300,36,Republic of Bulgaria U17 Women's National Team,,1,1,1
1885,Burkina Faso U17 Women's National Team,user://assets/textures/territory_logo/37.webp,301,37,Burkina Faso U17 Women's National Team,,1,1,1
1886,Burundi U17 Women's National Team,user://assets/textures/territory_logo/38.webp,302,38,Republic of Burundi U17 Women's National Team,,1,1,1
1887,Cambodia U17 Women's National Team,user://assets/textures/territory_logo/39.webp,303,39,Kingdom of Cambodia U17 Women's National Team,,1,1,1
1888,Cameroon U17 Women's National Team,user://assets/textures/territory_logo/40.webp,304,40,Republic of Cameroon U17 Women's National Team,,1,1,1
1889,Canada U17 Women's National Team,user://assets/textures/territory_logo/41.webp,305,41,Canada U17 Women's National Team,,1,1,1
1890,Cape Verde U17 Women's National Team,user://assets/textures/territory_logo/42.webp,306,42,Republic of Cabo Verde U17 Women's National Team,,1,1,1
1891,Cayman Islands U17 Women's National Team,user://assets/textures/territory_logo/43.webp,307,43,Cayman Islands U17 Women's National Team,,1,1,1
1892,Central African Republic U17 Women's National Team,user://assets/textures/territory_logo/44.webp,308,44,Central African Republic U17 Women's National Team,,1,1,1
1893,Chad U17 Women's National Team,user://assets/textures/territory_logo/45.webp,309,45,Republic of Chad U17 Women's National Team,,1,1,1
1894,Chile U17 Women's National Team,user://assets/textures/territory_logo/46.webp,310,46,Republic of Chile U17 Women's National Team,,1,1,1
1895,China U17 Women's National Team,user://assets/textures/territory_logo/47.webp,311,47,People's Republic of China U17 Women's National Team,,1,1,1
1896,Christmas Island U17 Women's National Team,user://assets/textures/territory_logo/48.webp,312,48,Territory of Christmas Island U17 Women's National Team,,1,1,1
1897,Cocos Islands U17 Women's National Team,user://assets/textures/territory_logo/49.webp,313,49,Territory of Cocos (Keeling) Islands U17 Women's National Team,,1,1,1
1898,Colombia U17 Women's National Team,user://assets/textures/territory_logo/50.webp,314,50,Republic of Colombia U17 Women's National Team,,1,1,1
1899,Comoros U17 Women's National Team,user://assets/textures/territory_logo/51.webp,315,51,Union of the Comoros U17 Women's National Team,,1,1,1
1900,Congo U17 Women's National Team,user://assets/textures/territory_logo/52.webp,316,52,Republic of the Congo U17 Women's National Team,,1,1,1
1901,Cook Islands U17 Women's National Team,user://assets/textures/territory_logo/53.webp,317,53,Cook Islands U17 Women's National Team,,1,1,1
1902,Costa Rica U17 Women's National Team,user://assets/textures/territory_logo/54.webp,318,54,Republic of Costa Rica U17 Women's National Team,,1,1,1
1903,Croatia U17 Women's National Team,user://assets/textures/territory_logo/55.webp,319,55,Republic of Croatia U17 Women's National Team,,1,1,1
1904,Cuba U17 Women's National Team,user://assets/textures/territory_logo/56.webp,320,56,Republic of Cuba U17 Women's National Team,,1,1,1
1905,Curaçao U17 Women's National Team,user://assets/textures/territory_logo/57.webp,321,57,Country of Curaçao U17 Women's National Team,,1,1,1
1906,Cyprus U17 Women's National Team,user://assets/textures/territory_logo/58.webp,322,58,Republic of Cyprus U17 Women's National Team,,1,1,1
1907,Czechia U17 Women's National Team,user://assets/textures/territory_logo/59.webp,323,59,Czech Republic U17 Women's National Team,,1,1,1
1908,Denmark U17 Women's National Team,user://assets/textures/territory_logo/60.webp,324,60,Kingdom of Denmark U17 Women's National Team,,1,1,1
1909,Djibouti U17 Women's National Team,user://assets/textures/territory_logo/61.webp,325,61,Republic of Djibouti U17 Women's National Team,,1,1,1
1910,Dominica U17 Women's National Team,user://assets/textures/territory_logo/62.webp,326,62,Commonwealth of Dominica U17 Women's National Team,,1,1,1
1911,Dominican Republic U17 Women's National Team,user://assets/textures/territory_logo/63.webp,327,63,Dominican Republic U17 Women's National Team,,1,1,1
1912,DR Congo U17 Women's National Team,user://assets/textures/territory_logo/64.webp,328,64,Democratic Republic of the Congo U17 Women's National Team,,1,1,1
1913,Timor-Leste U17 Women's National Team,user://assets/textures/territory_logo/65.webp,329,65,Democratic Republic of Timor-Leste U17 Women's National Team,,1,1,1
1914,Easter Island U17 Women's National Team,user://assets/textures/territory_logo/66.webp,330,66,Easter Island U17 Women's National Team,,1,1,1
1915,Ecuador U17 Women's National Team,user://assets/textures/territory_logo/67.webp,331,67,Republic of Ecuador U17 Women's National Team,,1,1,1
1916,Egypt U17 Women's National Team,user://assets/textures/territory_logo/68.webp,332,68,Arab Republic of Egypt U17 Women's National Team,,1,1,1
1917,El Salvador U17 Women's National Team,user://assets/textures/territory_logo/69.webp,333,69,Republic of El Salvador U17 Women's National Team,,1,1,1
1918,England U17 Women's National Team,user://assets/textures/territory_logo/70.webp,334,70,England U17 Women's National Team,,1,1,1
1919,Equatorial Guinea U17 Women's National Team,user://assets/textures/territory_logo/71.webp,335,71,Republic of Equatorial Guinea U17 Women's National Team,,1,1,1
1920,Eritrea U17 Women's National Team,user://assets/textures/territory_logo/72.webp,336,72,State of Eritrea U17 Women's National Team,,1,1,1
1921,Estonia U17 Women's National Team,user://assets/textures/territory_logo/73.webp,337,73,Republic of Estonia U17 Women's National Team,,1,1,1
1922,Eswatini U17 Women's National Team,user://assets/textures/territory_logo/74.webp,338,74,Kingdom of Eswatini U17 Women's National Team,,1,1,1
1923,Ethiopia U17 Women's National Team,user://assets/textures/territory_logo/75.webp,339,75,Federal Democratic Republic of Ethiopia U17 Women's National Team,,1,1,1
1924,Falkland Islands U17 Women's National Team,user://assets/textures/territory_logo/76.webp,340,76,Falkland Islands U17 Women's National Team,,1,1,1
1925,Faroe Islands U17 Women's National Team,user://assets/textures/territory_logo/77.webp,341,77,Faroe Islands U17 Women's National Team,,1,1,1
1926,Federated States of Micronesia U17 Women's National Team,user://assets/textures/territory_logo/78.webp,342,78,Federated States of Micronesia U17 Women's National Team,,1,1,1
1927,Fiji U17 Women's National Team,user://assets/textures/territory_logo/79.webp,343,79,Republic of Fiji U17 Women's National Team,,1,1,1
1928,Finland U17 Women's National Team,user://assets/textures/territory_logo/80.webp,344,80,Republic of Finland U17 Women's National Team,,1,1,1
1929,France U17 Women's National Team,user://assets/textures/territory_logo/81.webp,345,81,French Republic U17 Women's National Team,,1,1,1
1930,French Guiana U17 Women's National Team,user://assets/textures/territory_logo/82.webp,346,82,French Guiana U17 Women's National Team,,1,1,1
1931,French Polynesia U17 Women's National Team,user://assets/textures/territory_logo/83.webp,347,83,French Polynesia U17 Women's National Team,,1,1,1
1932,Gabon U17 Women's National Team,user://assets/textures/territory_logo/84.webp,348,84,Gabonese Republic U17 Women's National Team,,1,1,1
1933,The Gambia U17 Women's National Team,user://assets/textures/territory_logo/85.webp,349,85,Republic of the Gambia U17 Women's National Team,,1,1,1
1934,Georgia U17 Women's National Team,user://assets/textures/territory_logo/86.webp,350,86,Georgia U17 Women's National Team,,1,1,1
1935,Germany U17 Women's National Team,user://assets/textures/territory_logo/87.webp,351,87,Federal Republic of Germany U17 Women's National Team,,1,1,1
1936,Ghana U17 Women's National Team,user://assets/textures/territory_logo/88.webp,352,88,Republic of Ghana U17 Women's National Team,,1,1,1
1937,Gibraltar U17 Women's National Team,user://assets/textures/territory_logo/89.webp,353,89,Gibraltar U17 Women's National Team,,1,1,1
1938,Gozo U17 Women's National Team,user://assets/textures/territory_logo/90.webp,354,90,Gozo U17 Women's National Team,,1,1,1
1939,Greece U17 Women's National Team,user://assets/textures/territory_logo/91.webp,355,91,Hellenic Republic U17 Women's National Team,,1,1,1
1940,Greenland U17 Women's National Team,user://assets/textures/territory_logo/92.webp,356,92,Greenland U17 Women's National Team,,1,1,1
1941,Grenada U17 Women's National Team,user://assets/textures/territory_logo/93.webp,357,93,Grenada U17 Women's National Team,,1,1,1
1942,Guadeloupe U17 Women's National Team,user://assets/textures/territory_logo/94.webp,358,94,Guadeloupe U17 Women's National Team,,1,1,1
1943,Guam U17 Women's National Team,user://assets/textures/territory_logo/95.webp,359,95,Guam U17 Women's National Team,,1,1,1
1944,Guatemala U17 Women's National Team,user://assets/textures/territory_logo/96.webp,360,96,Republic of Guatemala U17 Women's National Team,,1,1,1
1945,Guernsey U17 Women's National Team,user://assets/textures/territory_logo/97.webp,361,97,Guernsey U17 Women's National Team,,1,1,1
1946,Guinea U17 Women's National Team,user://assets/textures/territory_logo/98.webp,362,98,Republic of Guinea U17 Women's National Team,,1,1,1
1947,Guinea-Bissau U17 Women's National Team,user://assets/textures/territory_logo/99.webp,363,99,Republic of Guinea-Bissau U17 Women's National Team,,1,1,1
1948,Guyana U17 Women's National Team,user://assets/textures/territory_logo/100.webp,364,100,Co-operative Republic of Guyana U17 Women's National Team,,1,1,1
1949,Haiti U17 Women's National Team,user://assets/textures/territory_logo/101.webp,365,101,Republic of Haiti U17 Women's National Team,,1,1,1
1950,Hawaii U17 Women's National Team,user://assets/textures/territory_logo/102.webp,366,102,Hawaii U17 Women's National Team,,1,1,1
1951,Honduras U17 Women's National Team,user://assets/textures/territory_logo/103.webp,367,103,Republic of Honduras U17 Women's National Team,,1,1,1
1952,Hong Kong U17 Women's National Team,user://assets/textures/territory_logo/104.webp,368,104,Hong Kong U17 Women's National Team,,1,1,1
1953,Hungary U17 Women's National Team,user://assets/textures/territory_logo/105.webp,369,105,Hungary U17 Women's National Team,,1,1,1
